NRI_ID,STATE,STATEABBRV,COUNTY,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ
C29013,Missouri,MO,Bates,-9999,-9999,0.371517028,3.144680331,0.00043371,7.88404911,5.944272446,0.01,0.508922094,0.01,81.67449711,0.833333333,5.728332373,0.532392976,-9999,-9999,5.76E-05,2.476780186
C29015,Missouri,MO,Benton,-9999,-9999,0.247678019,5.950898715,0.00046876,6.25266714,5.139318885,0.01,0.502743513,0.01,74.4449777,3.625,4.269993249,0.419234466,-9999,-9999,0.001690678,2.105263158
C29017,Missouri,MO,Bollinger,-9999,-9999,0,3.631882053,0.002995053,3.706856629,2.786377709,0.020635369,1.03381835,0.01,103.8070194,1.916666667,3.410317551,0.463681049,-9999,-9999,6.24E-05,2.105263158
C29019,Missouri,MO,Boone,-9999,-9999,0.371517028,6.233251113,0.00059494,4.473094614,4.086687307,0.005844194,1.077808435,0.01,78.59708957,3.083333333,3.535784509,0.328507391,-9999,-9999,3.06E-05,2.291021672
C29021,Missouri,MO,Buchanan,-9999,-9999,0.495356037,20.80115016,0.000203651,9.348799356,4.643962848,-9999,0.78000961,0.01,91.15966988,4.166666667,6.679162323,0.290018306,-9999,-9999,0.000320792,2.414860681
C29023,Missouri,MO,Butler,-9999,-9999,0,7.057851094,0.003753078,3.283116042,2.910216718,0.01972326,1.256764429,0.01,105.834205,3.625,2.422975331,0.539188547,-9999,-9999,0.000211101,2.043343653
C29025,Missouri,MO,Caldwell,-9999,-9999,0.495356037,16.32707828,0.000273959,7.136837809,4.39628483,-9999,0.63025178,0.01,83.53108385,0.5,5.164825013,0.242848501,-9999,-9999,0.000286334,2.53869969
C29027,Missouri,MO,Callaway,-9999,-9999,0.371517028,5.744679639,0.000794042,4.841344516,4.024767802,0.005844194,1.039312057,0.017248463,80.66112777,1.708333333,4.153170178,0.442492819,-9999,-9999,4.70E-05,2.229102167
C29029,Missouri,MO,Camden,-9999,-9999,0.185758514,3.803954123,0.000571499,6.125752953,4.582043344,0.009100626,0.805824162,0.012467758,72.85506384,3.291666667,4.381800745,0.38639268,-9999,-9999,0.002902366,2.167182663
C29031,Missouri,MO,Cape Girardeau,-9999,-9999,0,3.5,0.003197506,3.727236042,2.786377709,0.012172761,1.115143645,0.01,106.5341188,6.583333333,4.047146609,0.494380373,-9999,-9999,0.000200667,2.229102167
C29033,Missouri,MO,Carroll,-9999,-9999,0.433436533,12.09591852,0.000403021,6.002716002,4.334365325,-9999,0.735257151,0.01,90.84504236,2.791666667,4.358401031,0.339950246,-9999,-9999,0.000226539,2.229102167
C29035,Missouri,MO,Carter,-9999,-9999,0,3.299058675,0.002495416,3.585581519,2.724458204,0.023034321,1.201580143,0.01,92.26428581,1.666666667,2.41996658,0.320350807,-9999,-9999,0.001895368,1.919504644
C29037,Missouri,MO,Cass,-9999,-9999,0.371517028,2.907359736,0.000366388,8.883615644,5.882352941,0.01,0.872008701,0.01,96.73406994,1.833333333,6.449574412,0.44205617,-9999,-9999,2.34E-05,2.6625387
C29039,Missouri,MO,Cedar,-9999,-9999,0.185758514,6.407895142,0.000409931,7.243729551,5.325077399,0.01,0.790102858,0.01,72.33914392,1.5,5.43084106,0.328429716,-9999,-9999,0.000992786,1.857585139
C29041,Missouri,MO,Chariton,-9999,-9999,0.495356037,10.71147744,0.00046778,4.46860203,3.715170279,0.01,0.644413552,0.01,82.61725184,4.416666667,3.417678208,0.339320993,-9999,-9999,0.000205292,2.476780186
C29043,Missouri,MO,Christian,-9999,-9999,0.185758514,2.612946525,0.000715901,7.522747466,2.53869969,0.011688388,1.520346234,0.01,68.4388515,3.25,5.6687415,0.443052448,-9999,-9999,0.001439512,1.981424149
C29045,Missouri,MO,Clark,-9999,-9999,0.80495356,6.112430191,0.000349289,3.658487266,1.981424149,0.01,0.448113928,0.01,83.70275929,2.416666667,4.465852879,0.308319298,-9999,-9999,1.03E-05,2.6625387
C29047,Missouri,MO,Clay,-9999,-9999,0.371517028,13.61803519,0.000245375,9.223518603,6.873065015,-9999,0.848842745,0.010466956,99.43112996,3.416666667,6.730394229,0.272404889,-9999,-9999,0.000290101,2.476780186
C29049,Missouri,MO,Clinton,-9999,-9999,0.495356037,18.96120135,0.000307776,8.972701568,4.643962848,-9999,0.779549158,0.01,96.69135351,0.708333333,6.488303066,0.27744077,-9999,-9999,0.00028682,2.414860681
C29051,Missouri,MO,Cole,-9999,-9999,0.185758514,3.387252799,0.000597476,5.057237774,4.086687307,0.006815869,0.996985598,0.01,72.73161895,1.458333333,3.703348268,0.191331786,-9999,-9999,0.000802555,2.043343653
C29053,Missouri,MO,Cooper,-9999,-9999,0.371517028,6.585566859,0.000494911,4.969099789,4.829721362,0.009569559,0.983708638,0.01,74.4238347,5.291666667,3.580123656,0.2729204,-9999,-9999,0.000270426,2.291021672
C29055,Missouri,MO,Crawford,-9999,-9999,0.061919505,3.055327427,0.001387779,4.894596531,3.653250774,0.019496161,0.910416556,0.01,92.70326757,1.375,4.133230202,0.426607256,-9999,-9999,0.001402017,2.043343653
C29057,Missouri,MO,Dade,-9999,-9999,0.185758514,6.681818182,0.000505414,8.008292491,3.900928793,0.008463699,1.061981904,0.01,73.39737963,1.875,6.170741245,0.404968095,-9999,-9999,0.000705933,1.795665635
C29059,Missouri,MO,Dallas,-9999,-9999,0.185758514,2.593291772,0.000625046,6.894479116,3.281733746,0.00707153,0.849917454,0.01,76.90772467,3.166666667,5.240329759,0.366174199,-9999,-9999,0.003140667,1.795665635
C29061,Missouri,MO,Daviess,-9999,-9999,0.495356037,19.66099528,0.000247183,5.536493611,3.219814241,-9999,0.402025015,0.01,82.05990555,1.666666667,3.967849949,0.306802839,-9999,-9999,0.000404514,2.600619195
C29063,Missouri,MO,DeKalb,-9999,-9999,0.495356037,23.91171421,0.000278975,6.928867166,3.405572755,-9999,0.628041768,0.01,89.20751192,0.625,4.862928051,0.263610316,-9999,-9999,0.000392644,2.414860681
C29065,Missouri,MO,Dent,-9999,-9999,0.185758514,2.91326416,0.001531947,4.354640422,2.352941176,0.020333877,0.850132484,0.01,84.64000572,2.25,3.152893299,0.377092621,-9999,-9999,0.002271606,1.919504644
C29067,Missouri,MO,Douglas,-9999,-9999,0.185758514,1.89294793,0.001040733,6.531885668,2.291021672,0.015821471,1.604026751,0.01,67.77033778,5.5,4.726271666,0.531570638,-9999,-9999,0.002073681,1.919504644
C29069,Missouri,MO,Dunklin,-9999,-9999,0,14.77959332,0.00458877,3.257482141,2.786377709,0.01344688,1.20838635,0.01,102.8699752,1.416666667,2.026068432,0.440692474,-9999,-9999,1.22E-05,2.414860681
C29071,Missouri,MO,Franklin,-9999,-9999,0.061919505,2.555888381,0.001285948,5.662275185,4.024767802,0.01126729,1.273430283,0.01,92.97734029,1.916666667,5.505303351,0.598195947,-9999,-9999,0.000378848,2.167182663
C29073,Missouri,MO,Gasconade,-9999,-9999,0.061919505,2.447529881,0.000936814,5.366707946,3.962848297,0.008866264,1.121881704,0.01,88.97973467,1.291666667,4.636374473,0.297129882,-9999,-9999,0.000325083,2.291021672
C29075,Missouri,MO,Gentry,-9999,-9999,0.619195046,25.42169206,0.000217128,6.189203964,3.095975232,-9999,0.545035676,0.01,78.96340182,0.625,4.327385144,0.330889159,-9999,-9999,0.000469386,2.910216718
C29077,Missouri,MO,Greene,-9999,-9999,0.185758514,3.126381215,0.000654486,7.643000145,2.53869969,0.007754426,1.178500639,0.01,69.24243443,6.166666667,5.742673752,0.535709208,-9999,-9999,0.001460107,2.043343653
C29079,Missouri,MO,Grundy,-9999,-9999,0.681114551,16.84885613,0.000219793,4.362337982,2.972136223,0.009597563,0.320155151,0.01,89.2442192,0.916666667,3.376630672,0.202358123,-9999,-9999,0.000354767,2.414860681
C29081,Missouri,MO,Harrison,-9999,-9999,0.743034056,19.340863,0.000216258,4.933468268,2.972136223,0.006259958,0.300211813,0.01,79.1339371,0.541666667,3.674255894,0.434414784,-9999,-9999,0.000512433,2.972136223
C29083,Missouri,MO,Henry,-9999,-9999,0.371517028,5.594574069,0.000505634,6.988965031,5.634674923,0.01,0.513795755,0.01,79.07509521,5.875,4.903039644,0.411919337,-9999,-9999,0.00027153,2.291021672
C29085,Missouri,MO,Hickory,-9999,-9999,0.185758514,4.989427462,0.000510545,6.799830386,5.077399381,0.009200754,0.72259717,0.01,71.8917987,2.083333333,4.960284955,0.278932158,-9999,-9999,0.003071748,2.167182663
C29087,Missouri,MO,Holt,-9999,-9999,0.557275542,18.66692945,0.000234914,7.386903648,3.343653251,-9999,0.674491232,0.01,80.32677212,0.791666667,4.848165923,0.356672093,-9999,-9999,0.000202083,2.414860681
C29089,Missouri,MO,Howard,-9999,-9999,0.433436533,7.499628441,0.000421062,4.572620923,4.334365325,0.009055634,0.865521577,0.01,79.41163285,3.541666667,3.454727234,0.222461943,-9999,-9999,6.58E-05,2.167182663
C29091,Missouri,MO,Howell,-9999,-9999,0.185758514,4.306551738,0.00171506,4.489616506,2.043343653,0.015950477,1.234291198,0.027360841,74.69076741,5.458333333,2.722758349,0.483305849,-9999,-9999,0.002104893,1.981424149
C29093,Missouri,MO,Iron,-9999,-9999,0.061919505,2.337022201,0.002156001,4.112164973,3.095975232,0.020420709,0.873627163,0.01,90.58684256,0.958333333,3.3958881,0.350246512,-9999,-9999,0.001636391,2.043343653
C29095,Missouri,MO,Jackson,-9999,-9999,0.371517028,6.305544924,0.000242309,8.899094519,6.873065015,-9999,0.924546931,0.010496978,103.6651158,4.958333333,6.498349043,0.406263111,-9999,-9999,2.23E-05,2.53869969
C29097,Missouri,MO,Jasper,-9999,-9999,0.185758514,6.832641671,0.000569758,8.034200267,5.758513932,0.01,1.131718287,0.01,85.90550108,5.083333333,6.217399748,0.575872652,-9999,-9999,0.000784335,1.73374613
C29099,Missouri,MO,Jefferson,-9999,-9999,0.061919505,2.324394082,0.001889135,5.542623309,5.944272446,0.015747902,1.187665955,0.01080582,87.9071806,1.875,5.741869694,0.475068529,-9999,-9999,0.000119324,2.291021672
C29101,Missouri,MO,Johnson,-9999,-9999,0.371517028,4.787862922,0.000407652,7.234831361,5.510835913,0.01,0.754249818,0.01,83.10427061,4.75,5.058335665,0.459775285,-9999,-9999,4.82E-05,2.291021672
C29103,Missouri,MO,Knox,-9999,-9999,0.743034056,3.574862233,0.000427876,3.529762954,2.229102167,0.01,0.241087409,0.01,88.67160599,1.125,3.804298305,0.260819119,-9999,-9999,1.53E-05,2.291021672
C29105,Missouri,MO,Laclede,-9999,-9999,0.185758514,2.662714405,0.000810399,6.395461445,3.095975232,0.009478664,0.978794818,0.01,76.75775774,3.416666667,4.882577428,0.500078546,-9999,-9999,0.002934925,1.919504644
C29107,Missouri,MO,Lafayette,-9999,-9999,0.371517028,7.610557051,0.000340038,7.164756105,4.891640867,0.01,0.875242461,0.01,88.99433873,3.416666667,5.13486154,0.350296332,-9999,-9999,6.93E-05,2.229102167
C29109,Missouri,MO,Lawrence,-9999,-9999,0.185758514,7.12719565,0.000505529,8.255153162,2.53869969,0.009491437,1.164606571,0.01,74.25799176,3.541666667,6.468208377,0.529418797,-9999,-9999,0.000885599,1.73374613
C29111,Missouri,MO,Lewis,-9999,-9999,0.743034056,4.697822879,0.000443881,3.610942404,2.229102167,0.01,0.716971344,0.01,82.99927202,1.666666667,4.195846302,0.291801902,-9999,-9999,1.16E-05,2.291021672
C29113,Missouri,MO,Lincoln,-9999,-9999,0.185758514,3.837137512,0.000993497,5.600730193,4.086687307,0.008431708,1.14651579,0.01,79.97299751,1.958333333,5.960359175,0.454646448,-9999,-9999,0.000122137,2.53869969
C29115,Missouri,MO,Linn,-9999,-9999,0.681114551,12.26291524,0.00032523,3.943821625,3.715170279,0.01,0.362885086,0.01,88.76076688,0.625,3.101771132,0.264375597,-9999,-9999,0.000253526,2.291021672
C29117,Missouri,MO,Livingston,-9999,-9999,0.495356037,17.4560218,0.000305826,5.030019741,3.962848297,-9999,0.515525982,0.01,85.98469208,2.958333333,3.733626155,0.240333266,-9999,-9999,0.000302065,2.291021672
C29119,Missouri,MO,McDonald,-9999,-9999,0.185758514,8.322656217,0.00037056,8.410588836,4.458204334,0.008632049,1.658017357,0.01,81.07145669,3.958333333,6.519036416,0.515869089,-9999,-9999,0.003305885,1.795665635
C29121,Missouri,MO,Macon,-9999,-9999,0.681114551,7.561202159,0.000410133,3.634993504,3.653250774,0.01,0.373025414,0.01,89.19643108,1.083333333,3.205953082,0.366897237,-9999,-9999,0.0001491,2.352941176
C29123,Missouri,MO,Madison,-9999,-9999,0.061919505,2.893585845,0.002551457,4.026945179,3.591331269,0.022652302,0.9395943,0.01,98.38166899,0.791666667,3.603796443,0.389534934,-9999,-9999,0.000690712,2.105263158
C29125,Missouri,MO,Maries,-9999,-9999,0.185758514,2.171125562,0.000874853,5.190561602,3.962848297,0.011688388,1.074453186,0.01,88.04693233,2.708333333,3.858749707,0.282661547,-9999,-9999,0.001196427,2.229102167
C29127,Missouri,MO,Marion,-9999,-9999,0.681114551,4.767923553,0.00049536,3.633153367,2.476780186,0.01,0.904339948,0.013733424,77.67216146,1.333333333,4.075870397,0.260104977,-9999,-9999,2.67E-05,2.352941176
C29129,Missouri,MO,Mercer,-9999,-9999,0.743034056,14.26110846,0.00019958,4.314997402,2.972136223,0.008564833,0.215439197,0.01,87.28041272,0.375,3.599114117,0.242203889,-9999,-9999,0.000398026,2.724458204
C29131,Missouri,MO,Miller,-9999,-9999,0.185758514,2.915254574,0.000642048,5.479590595,4.148606811,0.011370322,0.778966499,0.01,75.14288628,3.125,3.768327208,0.321347567,-9999,-9999,0.001854044,1.981424149
C29133,Missouri,MO,Mississippi,-9999,-9999,0,10.36947415,0.004876137,3.188481572,2.786377709,0.012202725,1.396821078,0.01,102.261698,1.75,3.297644837,0.375004705,-9999,-9999,1.00E-05,2.291021672
C29135,Missouri,MO,Moniteau,-9999,-9999,0.247678019,5.300503887,0.000551342,5.08050471,4.086687307,0.007256579,1.061679717,0.01,69.02470571,1.333333333,3.679034771,0.204229989,-9999,-9999,0.00084852,2.105263158
C29137,Missouri,MO,Monroe,-9999,-9999,0.557275542,3.288645407,0.000602017,3.965680537,2.6625387,0.01,0.847904682,0.01,77.3365551,1.125,3.66193956,0.318127142,-9999,-9999,2.20E-05,2.043343653
C29139,Missouri,MO,Montgomery,-9999,-9999,0.309597523,6.129293097,0.000893887,5.100554172,3.962848297,0.00698111,1.090542215,0.01,84.57161371,1.333333333,4.952633263,0.320387671,-9999,-9999,3.51E-05,2.229102167
C29141,Missouri,MO,Morgan,-9999,-9999,0.247678019,6.748237531,0.000473055,5.655545256,4.829721362,0.01,0.923072812,0.01,72.0688558,3.5,3.893353532,0.325339198,-9999,-9999,0.00155396,2.167182663
C29143,Missouri,MO,New Madrid,-9999,-9999,0,12.54639359,0.005206883,3.28208985,2.786377709,0.011987186,1.325652194,0.01,100.3617173,2.458333333,2.792666156,0.61208064,-9999,-9999,1.00E-05,2.291021672
C29145,Missouri,MO,Newton,-9999,-9999,0.185758514,8.173726677,0.000470825,8.440861786,5.325077399,0.01,1.124082575,0.01,91.74873572,5.666666667,6.776815027,0.597489724,-9999,-9999,0.001783825,1.671826625
C29147,Missouri,MO,Nodaway,-9999,-9999,0.619195046,20.91878852,0.000162848,6.246774035,3.095975232,-9999,0.533996934,0.01,80.44599378,1.666666667,4.143349742,0.698981671,-9999,-9999,0.000340086,2.53869969
C29149,Missouri,MO,Oregon,-9999,-9999,0.185758514,7.22990474,0.002206114,4.061682499,2.167182663,0.021897818,1.172894709,0.01,86.2513061,1.875,2.486612967,0.466299517,-9999,-9999,0.001944951,1.981424149
C29151,Missouri,MO,Osage,-9999,-9999,0.123839009,2.494033929,0.000766622,5.230212613,4.024767802,0.0078816,0.999275638,0.01,85.75645381,1.5,4.210077176,0.333570925,-9999,-9999,0.000316821,2.352941176
C29153,Missouri,MO,Ozark,-9999,-9999,0.185758514,6.893298868,0.001174062,5.998445482,2.352941176,0.014424585,1.864345765,0.01,77.26152257,4.5,4.152164666,0.447351019,-9999,-9999,0.001966594,1.795665635
C29155,Missouri,MO,Pemiscot,-9999,-9999,0,15.37496418,0.005473238,3.376362224,2.6625387,0.013328081,1.254376671,0.01,106.3741251,0.666666667,2.256956618,0.428340875,-9999,-9999,1.02E-05,2.352941176
C29157,Missouri,MO,Perry,-9999,-9999,0,2.965191745,0.002845684,4.284076668,2.786377709,0.020784769,0.772483568,0.01,96.83682782,2.791666667,4.294530946,0.389064323,-9999,-9999,0.000201148,1.919504644
C29159,Missouri,MO,Pettis,-9999,-9999,0.371517028,5.848055342,0.000488661,6.156579734,5.20123839,0.01,0.650410823,0.01,80.85551231,1.041666667,4.141537212,0.364803959,-9999,-9999,0.000254272,2.291021672
C29161,Missouri,MO,Phelps,-9999,-9999,0.185758514,2.490104769,0.00108205,4.82081573,3.715170279,0.015724139,1.026668849,0.01,82.77079177,2.583333333,3.502689421,0.346890656,-9999,-9999,0.001525622,2.167182663
C29163,Missouri,MO,Pike,-9999,-9999,0.495356037,5.273460704,0.000749723,4.522950741,3.219814241,0.009734597,1.135177089,0.01,82.9185769,1.166666667,5.034838264,0.467421386,-9999,-9999,0.000116883,2.352941176
C29165,Missouri,MO,Platte,-9999,-9999,0.371517028,15.85744923,0.000250806,9.668992422,6.873065015,-9999,0.83911907,0.01,90.24373824,3.083333333,6.99396781,0.291573259,-9999,-9999,0.000347455,2.53869969
C29167,Missouri,MO,Polk,-9999,-9999,0.185758514,3.623669425,0.000535004,7.285156973,3.839009288,0.007995523,0.918510883,0.01,75.84771903,4.166666667,5.432450384,0.465403624,-9999,-9999,0.002426835,1.795665635
C29169,Missouri,MO,Pulaski,-9999,-9999,0.185758514,2.482476472,0.000879711,5.751209203,3.715170279,0.012291132,1.016404021,0.01,80.24455273,2.5,4.324707982,0.329744213,-9999,-9999,0.002123133,2.167182663
C29171,Missouri,MO,Putnam,-9999,-9999,0.743034056,14.47034952,0.000222062,3.864619747,2.910216718,0.01,0.256636193,0.01,97.31693784,0.458333333,3.626884349,0.2582777,-9999,-9999,0.000189811,2.724458204
C29173,Missouri,MO,Ralls,-9999,-9999,0.557275542,5.144855152,0.000653616,4.125256178,2.6625387,0.01,1.131625971,0.01,75.5209027,1.166666667,4.212247101,0.269098173,-9999,-9999,5.49E-05,2.352941176
C29175,Missouri,MO,Randolph,-9999,-9999,0.495356037,6.069377865,0.000521599,3.990797567,3.777089783,0.009500631,0.63881054,0.01,80.82448553,0.541666667,3.294642568,0.219482648,-9999,-9999,9.51E-05,2.476780186
C29177,Missouri,MO,Ray,-9999,-9999,0.433436533,13.55057127,0.000321257,7.479990466,4.643962848,-9999,0.796470437,0.01,100.7663167,1.916666667,5.407280685,0.32562588,-9999,-9999,0.000204414,2.291021672
C29179,Missouri,MO,Reynolds,-9999,-9999,0.061919505,2.720654092,0.002133609,3.779990763,3.095975232,0.021009536,0.917268807,0.01,91.56124626,1,2.930583958,0.483655271,-9999,-9999,0.002272012,1.981424149
C29181,Missouri,MO,Ripley,-9999,-9999,0,6.82021443,0.002944245,3.585378967,2.724458204,0.023376776,1.208784992,0.01,104.1888909,2.708333333,2.331469703,0.438798679,-9999,-9999,0.001114775,1.981424149
C29183,Missouri,MO,St. Charles,-9999,-9999,0.123839009,2.203776183,0.00155175,5.634373198,7.306501548,0.00838307,1.284913285,0.01,90.67118184,2.291666667,6.058666804,0.431249495,-9999,-9999,0.000103448,2.352941176
C29185,Missouri,MO,St. Clair,-9999,-9999,0.185758514,6.301816283,0.00042158,6.983075121,5.263157895,0.01,0.568209072,0.01,74.64762076,2.041666667,5.042226288,0.429695458,-9999,-9999,0.000976858,2.105263158
C29186,Missouri,MO,Ste. Genevieve,-9999,-9999,0.061919505,1.909090909,0.002441492,5.064772082,4.27244582,0.022930104,0.96082151,0.01,90.56139928,0.833333333,5.136203039,0.41164557,-9999,-9999,0.000300632,2.043343653
C29187,Missouri,MO,St. Francois,-9999,-9999,0.061919505,1.909090909,0.002291671,4.763044546,4.086687307,0.01972161,0.869829108,0.01,90.02159981,1.083333333,4.41440257,0.306232163,-9999,-9999,0.000739144,1.981424149
C29189,Missouri,MO,St. Louis,-9999,-9999,0.123839009,2.131085303,0.001694254,5.644927152,7.739938081,0.011219264,1.403698517,0.011197905,92.52930513,2.75,6.080916104,0.396083189,-9999,-9999,1.84E-05,2.414860681
C29195,Missouri,MO,Saline,-9999,-9999,0.433436533,9.04912798,0.000421456,5.644131357,4.582043344,0.01,0.736881438,0.01,86.41670148,5.291666667,4.070252223,0.371364258,-9999,-9999,8.89E-05,2.105263158
C29197,Missouri,MO,Schuyler,-9999,-9999,0.743034056,6.873905511,0.000286383,3.63681209,2.910216718,0.01,0.238049877,0.01,91.65859033,0.5,3.865578351,0.156933604,-9999,-9999,2.44E-05,2.6625387
C29199,Missouri,MO,Scotland,-9999,-9999,0.80495356,6.325858058,0.000345573,3.585667468,1.981424149,0.01,0.169668195,0.01,92.81998756,1.083333333,4.146088711,0.238225497,-9999,-9999,1.03E-05,2.848297214
C29201,Missouri,MO,Scott,-9999,-9999,0,3.953692601,0.004178345,3.459143641,2.786377709,0.011690507,1.381098205,0.01,104.6377857,2.75,3.670196065,0.390848757,-9999,-9999,1.02E-05,2.167182663
C29203,Missouri,MO,Shannon,-9999,-9999,0.185758514,2.664834142,0.001896563,3.978445829,2.043343653,0.019734411,0.950854466,0.01,82.30536382,2.958333333,2.728923619,0.532581376,-9999,-9999,0.002455499,1.857585139
C29205,Missouri,MO,Shelby,-9999,-9999,0.681114551,3.137821342,0.000582549,3.603552052,2.476780186,0.01,0.501746077,0.01,86.25114456,1.125,3.63800452,0.24011886,-9999,-9999,2.03E-05,2.229102167
C29207,Missouri,MO,Stoddard,-9999,-9999,0,5.852202179,0.00411486,3.257366559,2.786377709,0.015191027,1.341324592,0.01,100.8339591,1.833333333,2.872897575,0.66823901,-9999,-9999,6.21E-05,2.229102167
C29209,Missouri,MO,Stone,-9999,-9999,0.185758514,3.084545878,0.000601513,7.939803747,2.600619195,0.011688388,1.62030567,0.01,72.92655115,2.583333333,6.02501363,0.3680366,-9999,-9999,0.001160851,1.981424149
C29211,Missouri,MO,Sullivan,-9999,-9999,0.743034056,14.4561093,0.000241557,3.885606457,2.910216718,0.01,0.275582413,0.01,93.5180537,0.416666667,3.372692269,0.322178877,-9999,-9999,0.000227037,2.724458204
C29213,Missouri,MO,Taney,-9999,-9999,0.185770233,4.023015301,0.000796229,6.973932327,2.662698808,0.014585535,1.945129108,0.010223277,71.203864,3.416666667,5.151506165,0.455773652,-9999,-9999,0.001630778,1.919629677
C29215,Missouri,MO,Texas,-9999,-9999,0.185758514,2.227272727,0.001307704,4.987122351,2.105263158,0.019444444,1.089687304,0.01,71.91653634,3.041666667,3.595528085,0.630262498,-9999,-9999,0.00208633,1.919504644
C29217,Missouri,MO,Vernon,-9999,-9999,0.185758514,4.421071683,0.000513623,7.222703447,5.572755418,0.01,0.720540383,0.01,85.47337214,3.208333333,5.339120889,0.537397391,-9999,-9999,6.64E-05,2.105263158
C29219,Missouri,MO,Warren,-9999,-9999,0.123839009,2.183711637,0.001088218,5.771316507,3.962848297,0.006905443,1.336926403,0.01,83.58227126,1,5.7636409,0.284625027,-9999,-9999,0.00012461,2.600619195
C29221,Missouri,MO,Washington,-9999,-9999,0.061919505,2.77964765,0.001787578,5.006195788,3.653250774,0.01839297,0.932597806,0.01,89.90037011,0.916666667,4.62224467,0.514831538,-9999,-9999,0.001323441,2.167182663
C29223,Missouri,MO,Wayne,-9999,-9999,0,3.818181818,0.002761537,3.395371283,2.786377709,0.020780357,1.152640529,0.01,104.7310027,3.875,2.80518494,0.513686964,-9999,-9999,0.001075039,2.043343653
C29225,Missouri,MO,Webster,-9999,-9999,0.185758514,2.474825491,0.000761225,7.182126444,2.476780186,0.011688388,1.430506714,0.01,72.3111488,4,5.339106741,0.423594594,-9999,-9999,0.00242183,2.043343653
C29227,Missouri,MO,Worth,-9999,-9999,0.619195046,21,0.000157253,5.622318924,3.219814241,0.005844194,0.47690214,0.01,78.29445797,0.083333333,3.921556813,0.183873091,-9999,-9999,0.000517568,2.600619195
C29229,Missouri,MO,Wright,-9999,-9999,0.185758514,2.357276905,0.000925881,6.326275588,2.53869969,0.012203199,1.359398192,0.01,69.74295405,4.125,4.810918175,0.428939553,-9999,-9999,0.002261448,1.919504644
C29510,Missouri,MO,St. Louis,-9999,-9999,0.123839009,1.909090909,0.002219746,5.695714897,7.739938081,0.011688388,1.545438997,0.01,102.5037133,1.25,6.414666777,0.052889516,-9999,-9999,1.00E-05,2.414860681
C30001,Montana,MT,Beaverhead,0.016666667,-9999,0.001080729,85.37915645,0.003062636,0.304596051,0,-9999,0.01489,0.01,8.583976862,0.25,0.25874756,0.150395232,-9999,-9999,0.000788509,9.01232788
C30003,Montana,MT,Big Horn,-9999,-9999,0.145642207,71.53857676,0.000306425,1.685967265,0.686335939,-9999,0.01489,0.01,17.11897831,0.791666667,0.863129524,0.360860956,-9999,-9999,0.003932699,6.67822802
C30005,Montana,MT,Blaine,-9999,-9999,2.22943571,35.43206387,0.000106991,0.644977019,0.371731731,-9999,0.014890024,0.010000016,12.11987272,0.666666667,0.599443047,0.165688198,-9999,-9999,0.000458246,6.193030532
C30007,Montana,MT,Broadwater,-9999,-9999,0.063444912,77.78878309,0.003056163,0.818323886,0,-9999,0.01489,0.01,9.790864958,0.166666667,0.50393137,0.034755234,-9999,-9999,0.000886386,8.261919418
C30009,Montana,MT,Carbon,0.033333333,-9999,0.098725327,74.49312837,0.000736882,1.402524535,0.419565324,-9999,0.01489,0.01,10.77797439,0.625,0.696963972,0.103690338,-9999,-9999,0.002080174,8.887898499
C30011,Montana,MT,Carter,-9999,-9999,0.681153415,58.54545455,0.000119084,2.695245763,0.557275542,-9999,0.052236716,0.01,28.20710742,0.458333333,1.433577012,0.418000509,-9999,-9999,0.002845112,5.139504292
C30013,Montana,MT,Cascade,-9999,-9999,1.117068505,46.31359061,0.000529951,1.072883501,0,-9999,0.01489,0.01,8.453401667,0.791666667,0.698151472,0.129377343,-9999,-9999,0.00066595,13.82401534
C30015,Montana,MT,Chouteau,-9999,-9999,1.176470588,48.74395673,0.000233688,1.037602074,0.185758514,-9999,0.01489,0.01,9.827558125,0,0.801243857,0.252390925,-9999,-9999,0.00043165,8.111455108
C30017,Montana,MT,Custer,-9999,-9999,0.557315907,48.33010016,9.67E-05,1.933416927,1.052707825,-9999,0.01489,0.01,22.84926839,1,1.021713803,0.226285544,-9999,-9999,0.003733477,3.28202079
C30019,Montana,MT,Daniels,-9999,-9999,3.963631393,21.63636364,0.0001018,1.440515759,0.68132755,-9999,0.014890052,0.010000035,14.6969458,0,1.169168137,0.116860556,-9999,-9999,0.000422454,3.715932546
C30021,Montana,MT,Dawson,-9999,-9999,1.609907121,20.09618744,7.18E-05,2.212943823,0.990712074,-9999,0.020623853,0.01,20.64156553,1.166666667,1.657604765,0.317856318,-9999,-9999,0.000197464,4.27244582
C30023,Montana,MT,Deer Lodge,0.033333333,-9999,2.104420705,43.49219408,0.001081058,0.656091322,0,-9999,0.01824423,0.01,9.323025842,0.291666667,0.310358498,0.021150543,-9999,-9999,0.001869814,9.222585525
